"","date","timedate","mono","TECH","grouptoday","natal","resident.group","mom","obs","tech.parse","switch","rav","fav","name","male","yob","dob","male2","TECH_i","mono_i","grouptoday_i","nonnatal","postmig","post_rf_fizz","post_mk_fizz","post_fl_fizz","post_fizz"
"13159",2008-02-13,(08-02-13 12:01:03),"CI","LS","ff","ff","ff","CM","ETJ","LS,S",0,"","","Curie",0,2007,"3/29/07",1,2,34,4,0,0,0,0,0,0
"88007",2008-02-13,(08-02-13 12:02:59),"TN","S","ff","ff","d","TA","ETJ","S,UG",0,"CI","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"13160",2008-02-13,(08-02-13 12:08:53),"CI","LS","ff","ff","ff","CM","ETJ","S,LS",0,"","","Curie",0,2007,"3/29/07",1,2,34,4,0,0,0,0,0,0
"13158",2008-02-13,(08-02-13 12:10:25),"CI","S","ff","ff","ff","CM","ETJ","S",0,"","","Curie",0,2007,"3/29/07",1,5,34,4,0,0,0,0,0,0
"23992",2008-02-13,(08-02-13 15:13:15),"DN","S","ff","ff","ff","TA","ETJ","S",0,"","","Dauphin",0,1987,"5/15/87",1,5,54,4,0,0,1,0,0,1
"14726",2008-02-13,(08-02-13 15:16:19),"CM","S","ff","ff","ff","DN","ETJ","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14727",2008-02-13,(08-02-13 15:17:01),"CM","S","ff","ff","ff","DN","ETJ","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14728",2008-02-13,(08-02-13 15:17:34),"CM","S","ff","ff","ff","DN","ETJ","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14729",2008-02-13,(08-02-13 15:18:13),"CM","S","ff","ff","ff","DN","ETJ","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"88011",2008-02-13,(08-02-13 15:21:00),"TN","S","ff","ff","d","TA","ETJ","P,L",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"88006",2008-02-13,(08-02-13 15:23:32),"TN","S","ff","ff","d","TA","ETJ","P,L",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"88008",2008-02-13,(08-02-13 15:24:53),"TN","S","ff","ff","d","TA","ETJ","P,S",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"88009",2008-02-13,(08-02-13 15:27:24),"TN","S","ff","ff","d","TA","ETJ","P,L",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"88010",2008-02-13,(08-02-13 15:29:17),"TN","S","ff","ff","d","TA","ETJ","P,L",0,"","","Tahini",1,2005,"8/24/05",2,5,201,4,0,0,1,0,0,1
"807",2008-02-13,(08-02-13 16:38:46),"AL","H","rf","ff","rf","TA","SEP","S,H",0,"","","Alamasy",1,1995,"5/15/95",2,1,3,9,1,1,1,0,0,1
"92235",2008-02-13,(08-02-13 16:43:51),"UU","S","mk","rr","d","DH","WL","S",1,"","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"92232",2008-02-13,(08-02-13 16:44:28),"UU","OP","mk","rr","d","DH","WL","S,OP",1,"","","Una",0,1994,"5/15/94",1,3,210,7,0,0,0,1,0,1
"92234",2008-02-13,(08-02-13 16:45:20),"UU","S","mk","rr","d","DH","WL","S",0,"HT","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"21312",2008-02-13,(08-02-13 16:46:07),"DH","OP","mk","rr","d","CC","RSD","S,OP,P",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"21305",2008-02-13,(08-02-13 16:46:50),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"92230",2008-02-13,(08-02-13 16:47:11),"UU","S","mk","rr","d","DH","WL","S",0,"WB","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"92231",2008-02-13,(08-02-13 16:47:37),"UU","S","mk","rr","d","DH","WL","S",0,"","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"21308",2008-02-13,(08-02-13 16:47:52),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"92228",2008-02-13,(08-02-13 16:47:57),"UU","S","mk","rr","d","DH","WL","S",0,"XX","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"92229",2008-02-13,(08-02-13 16:48:20),"UU","S","mk","rr","d","DH","WL","S",0,"","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"21313",2008-02-13,(08-02-13 16:48:33),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"92233",2008-02-13,(08-02-13 16:48:43),"UU","S","mk","rr","d","DH","WL","S",0,"","","Una",0,1994,"5/15/94",1,5,210,7,0,0,0,1,0,1
"21309",2008-02-13,(08-02-13 16:49:42),"DH","OP","mk","rr","d","CC","RSD","OP,S",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"21310",2008-02-13,(08-02-13 16:50:22),"DH","OP","mk","rr","d","CC","RSD","OP,S",1,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"21311",2008-02-13,(08-02-13 16:51:02),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"21306",2008-02-13,(08-02-13 16:51:18),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"21302",2008-02-13,(08-02-13 16:51:58),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"91518",2008-02-13,(08-02-13 16:52:07),"UK","W","mk","mk","mk","UU","WL","W",0,"","","Ukulele",1,2004,"11/4/04",2,6,209,7,0,0,0,0,0,0
"21314",2008-02-13,(08-02-13 16:52:37),"DH","S","mk","rr","d","CC","RSD","S",0,"","","Delilah",0,1982,"5/15/82",1,5,49,7,0,0,0,1,0,1
"91516",2008-02-13,(08-02-13 16:53:30),"UK","W","mk","mk","mk","UU","WL","W,P",0,"","","Ukulele",1,2004,"11/4/04",2,6,209,7,0,0,0,0,0,0
"21307",2008-02-13,(08-02-13 16:53:59),"DH","OP","mk","rr","d","CC","RSD","OP,S",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"91519",2008-02-13,(08-02-13 16:54:46),"UK","W","mk","mk","mk","UU","WL","W",0,"","","Ukulele",1,2004,"11/4/04",2,6,209,7,0,0,0,0,0,0
"21315",2008-02-13,(08-02-13 16:55:15),"DH","OP","mk","rr","d","CC","RSD","S,OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"91517",2008-02-13,(08-02-13 16:56:07),"UK","W","mk","mk","mk","UU","WL","W",0,"","","Ukulele",1,2004,"11/4/04",2,6,209,7,0,0,0,0,0,0
"21303",2008-02-13,(08-02-13 16:56:13),"DH","W","mk","rr","d","CC","RSD","S,OP,W",0,"","","Delilah",0,1982,"5/15/82",1,6,49,7,0,0,0,1,0,1
"21304",2008-02-13,(08-02-13 16:56:40),"DH","OP","mk","rr","d","CC","RSD","OP",0,"","","Delilah",0,1982,"5/15/82",1,3,49,7,0,0,0,1,0,1
"82308",2008-02-13,(08-02-13 17:02:35),"SN","OP","mk","rr","d","DH","RSD","OP",0,"?","","Simpson",0,1996,"7/1/96",1,3,186,7,0,0,0,1,0,1
"27858",2008-02-13,(08-02-13 17:03:46),"DY","H","mk","mk","mk","DH","WL","S,L,H",1,"","","Dartanyan",1,2005,"3/15/05",2,1,60,7,0,0,0,0,0,0
"1888",2008-02-13,(08-02-13 17:08:01),"AN","S","mk","u","u","","RSD","S",0,"","","Angus",1,1997,"5/15/97",2,5,5,7,1,1,0,0,0,0
"10088",2008-02-14,(08-02-14 09:45:17),"CB","LS","rf","ff","rf","RF","IDS","LS",0,"","","Calabaza",0,1994,"5/15/94",1,2,28,9,0,0,1,0,0,1
"10089",2008-02-14,(08-02-14 09:45:59),"CB","LS","rf","ff","rf","RF","IDS","LS",0,"","","Calabaza",0,1994,"5/15/94",1,2,28,9,0,0,1,0,0,1
"95531",2008-02-14,(08-02-14 10:52:32),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95528",2008-02-14,(08-02-14 10:52:55),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95530",2008-02-14,(08-02-14 10:54:31),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95529",2008-02-14,(08-02-14 10:55:06),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95532",2008-02-14,(08-02-14 10:55:52),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95536",2008-02-14,(08-02-14 10:56:02),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95538",2008-02-14,(08-02-14 10:56:24),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95539",2008-02-14,(08-02-14 10:57:03),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95535",2008-02-14,(08-02-14 10:59:36),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95537",2008-02-14,(08-02-14 11:00:22),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95533",2008-02-14,(08-02-14 11:01:34),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"95534",2008-02-14,(08-02-14 11:02:10),"WB","S","mk","mk","mk","WW","JCO","S",0,"","","Wasabi",0,2005,"1/15/05",1,5,218,7,0,0,0,0,0,0
"6024",2008-02-14,(08-02-14 12:42:21),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"6026",2008-02-14,(08-02-14 12:43:13),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6021",2008-02-14,(08-02-14 12:44:47),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"6027",2008-02-14,(08-02-14 12:45:33),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6029",2008-02-14,(08-02-14 12:46:28),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6018",2008-02-14,(08-02-14 12:46:52),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6019",2008-02-14,(08-02-14 12:47:33),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6030",2008-02-14,(08-02-14 12:48:15),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"6028",2008-02-14,(08-02-14 12:49:07),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6025",2008-02-14,(08-02-14 12:49:59),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"6022",2008-02-14,(08-02-14 12:51:26),"BK","LS","mk","u","mk","","JCO","LS",0,"","","Biko",1,1992,"5/15/92",2,2,19,7,1,1,0,0,0,0
"6023",2008-02-14,(08-02-14 12:51:53),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"6020",2008-02-14,(08-02-14 12:52:09),"BK","S","mk","u","mk","","JCO","S",0,"","","Biko",1,1992,"5/15/92",2,5,19,7,1,1,0,0,0,0
"80060",2008-02-14,(08-02-14 13:38:07),"SH","LS","mk","rr","mk","SN","JCO","LS",0,"","","Shaka",0,2004,"4/16/04",1,2,182,7,0,0,0,0,0,0
"80058",2008-02-14,(08-02-14 13:39:18),"SH","LS","mk","rr","mk","SN","JCO","S,LS",0,"","","Shaka",0,2004,"4/16/04",1,2,182,7,0,0,0,0,0,0
"80059",2008-02-14,(08-02-14 13:40:35),"SH","LS","mk","rr","mk","SN","JCO","LS",0,"AN","","Shaka",0,2004,"4/16/04",1,2,182,7,0,0,0,0,0,0
"1890",2008-02-14,(08-02-14 13:41:48),"AN","S","mk","u","u","","JCO","S",0,"","","Angus",1,1997,"5/15/97",2,5,5,7,1,1,0,0,0,0
"1889",2008-02-14,(08-02-14 13:42:40),"AN","S","mk","u","u","","JCO","S",0,"","","Angus",1,1997,"5/15/97",2,5,5,7,1,1,0,0,0,0
"62738",2008-02-14,(08-02-14 13:44:45),"OC","S","mk","u","mk","","JCO","S",0,"","","Oscar",1,1995,"5/15/95",2,5,148,7,1,1,0,0,0,0
"62735",2008-02-14,(08-02-14 13:45:56),"OC","S","mk","u","mk","","JCO","S",0,"","","Oscar",1,1995,"5/15/95",2,5,148,7,1,1,0,0,0,0
"62737",2008-02-14,(08-02-14 13:46:07),"OC","S","mk","u","mk","","JCO","S",0,"","SH","Oscar",1,1995,"5/15/95",2,5,148,7,1,1,0,0,0,0
"62734",2008-02-14,(08-02-14 13:47:05),"OC","S","mk","u","mk","","JCO","S",0,"","SH","Oscar",1,1995,"5/15/95",2,5,148,7,1,1,0,0,0,0
"62736",2008-02-14,(08-02-14 13:47:35),"OC","S","mk","u","mk","","JCO","S",0,"","","Oscar",1,1995,"5/15/95",2,5,148,7,1,1,0,0,0,0
"62733",2008-02-14,(08-02-14 13:48:07),"OC","LS","mk","u","mk","","JCO","LS",0,"","","Oscar",1,1995,"5/15/95",2,2,148,7,1,1,0,0,0,0
"8316",2008-02-14,(08-02-14 15:28:09),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8310",2008-02-14,(08-02-14 15:29:14),"BV","OP","ff","ff","ff","TA","AWB","S,OP",0,"","","Brava",0,1998,"5/15/98",1,3,24,4,0,0,1,0,0,1
"8311",2008-02-14,(08-02-14 15:30:08),"BV","RO","ff","ff","ff","TA","AWB","RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8308",2008-02-14,(08-02-14 15:31:03),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8309",2008-02-14,(08-02-14 15:31:37),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8315",2008-02-14,(08-02-14 15:32:23),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8312",2008-02-14,(08-02-14 15:33:33),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8313",2008-02-14,(08-02-14 15:34:30),"BV","RO","ff","ff","ff","TA","AWB","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8314",2008-02-14,(08-02-14 15:35:25),"BV","OP","ff","ff","ff","TA","AWB","OP,S",0,"","","Brava",0,1998,"5/15/98",1,3,24,4,0,0,1,0,0,1
"14735",2008-02-15,(08-02-15 06:33:12),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14733",2008-02-15,(08-02-15 06:33:25),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14731",2008-02-15,(08-02-15 06:33:40),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14736",2008-02-15,(08-02-15 06:34:12),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14734",2008-02-15,(08-02-15 06:34:35),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"14732",2008-02-15,(08-02-15 06:34:58),"CM","S","ff","ff","ff","DN","IDS","S",0,"","","Camille",0,1993,"5/15/93",1,5,37,4,0,0,1,0,0,1
"87045",2008-02-15,(08-02-15 10:51:13),"TH","RO","ff","ff","ff","TA","IDS","RO",0,"","","Thor",0,2003,"7/12/03",1,4,197,4,0,0,1,0,0,1
"87044",2008-02-15,(08-02-15 10:59:32),"TH","LS","ff","ff","ff","TA","IDS","LS",0,"","","Thor",0,2003,"7/12/03",1,2,197,4,0,0,1,0,0,1
"8319",2008-02-15,(08-02-15 12:02:30),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8321",2008-02-15,(08-02-15 12:02:54),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8322",2008-02-15,(08-02-15 12:03:50),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8318",2008-02-15,(08-02-15 12:04:01),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8324",2008-02-15,(08-02-15 12:04:34),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8320",2008-02-15,(08-02-15 12:05:17),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8323",2008-02-15,(08-02-15 12:05:49),"BV","RO","ff","ff","ff","TA","IDS","S,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8327",2008-02-15,(08-02-15 12:06:17),"BV","RO","ff","ff","ff","TA","IDS","S,OP,RO",0,"","","Brava",0,1998,"5/15/98",1,4,24,4,0,0,1,0,0,1
"8326",2008-02-15,(08-02-15 12:06:42),"BV","OP","ff","ff","ff","TA","IDS","S,OP",0,"","","Brava",0,1998,"5/15/98",1,3,24,4,0,0,1,0,0,1
"8325",2008-02-15,(08-02-15 12:07:17),"BV","S","ff","ff","ff","TA","IDS","S",0,"","","Brava",0,1998,"5/15/98",1,5,24,4,0,0,1,0,0,1
"8317",2008-02-15,(08-02-15 12:07:36),"BV","S","ff","ff","ff","TA","IDS","S",0,"","","Brava",0,1998,"5/15/98",1,5,24,4,0,0,1,0,0,1
"1505",2008-02-15,(08-02-15 12:21:04),"AM","LS","ff","ff","ff","","AWB","S,LS",0,"","","Amiens",0,1974,"5/15/74",1,2,4,4,0,0,1,0,0,1
"1508",2008-02-15,(08-02-15 12:21:48),"AM","S","ff","ff","ff","","AWB","S",0,"","","Amiens",0,1974,"5/15/74",1,5,4,4,0,0,1,0,0,1
"1507",2008-02-15,(08-02-15 12:22:13),"AM","S","ff","ff","ff","","AWB","S",0,"","","Amiens",0,1974,"5/15/74",1,5,4,4,0,0,1,0,0,1
"1506",2008-02-15,(08-02-15 12:22:43),"AM","LS","ff","ff","ff","","AWB","S,LS",0,"","","Amiens",0,1974,"5/15/74",1,2,4,4,0,0,1,0,0,1
"1503",2008-02-15,(08-02-15 12:23:49),"AM","S","ff","ff","ff","","AWB","S",0,"","","Amiens",0,1974,"5/15/74",1,5,4,4,0,0,1,0,0,1
"1504",2008-02-15,(08-02-15 12:25:36),"AM","LS","ff","ff","ff","","AWB","S,LS",0,"","","Amiens",0,1974,"5/15/74",1,2,4,4,0,0,1,0,0,1
"1502",2008-02-15,(08-02-15 12:26:18),"AM","LS","ff","ff","ff","","AWB","S,LS",0,"","","Amiens",0,1974,"5/15/74",1,2,4,4,0,0,1,0,0,1
"17273",2008-02-15,(08-02-15 14:26:58),"CT","LS","ff","ff","ff","AM","AWB","LS",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"81650",2008-02-16,(08-02-16 08:56:51),"SM","RO","ff","ff","d","MF","WL","OP,RO",0,"","","Simba",1,1998,"5/15/98",2,4,185,4,0,0,1,0,0,1
"81648",2008-02-16,(08-02-16 08:57:16),"SM","S","ff","ff","d","MF","WL","S",0,"","","Simba",1,1998,"5/15/98",2,5,185,4,0,0,1,0,0,1
"81649",2008-02-16,(08-02-16 08:57:24),"SM","OP","ff","ff","d","MF","WL","OP",0,"","","Simba",1,1998,"5/15/98",2,3,185,4,0,0,1,0,0,1
"81651",2008-02-16,(08-02-16 08:57:58),"SM","OP","ff","ff","d","MF","WL","OP",0,"","","Simba",1,1998,"5/15/98",2,3,185,4,0,0,1,0,0,1
"81647",2008-02-16,(08-02-16 08:58:34),"SM","OP","ff","ff","d","MF","WL","OP",0,"","","Simba",1,1998,"5/15/98",2,3,185,4,0,0,1,0,0,1
"81652",2008-02-16,(08-02-16 08:59:25),"SM","OP","ff","ff","d","MF","WL","OP",0,"","","Simba",1,1998,"5/15/98",2,3,185,4,0,0,1,0,0,1
"81653",2008-02-16,(08-02-16 09:00:10),"SM","OP","ff","ff","d","MF","WL","OP",0,"","","Simba",1,1998,"5/15/98",2,3,185,4,0,0,1,0,0,1
"67013",2008-02-16,(08-02-16 09:16:22),"PF","S","ff","ff","ff","SD","LMB","S",0,"","","Pitufo",1,1999,"5/15/99",2,5,155,4,0,0,1,0,0,1
"63407",2008-02-16,(08-02-16 09:24:50),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"23995",2008-02-16,(08-02-16 09:24:58),"DN","S","ff","ff","ff","TA","RSD","S",0,"","","Dauphin",0,1987,"5/15/87",1,5,54,4,0,0,1,0,0,1
"63403",2008-02-16,(08-02-16 09:25:28),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"23998",2008-02-16,(08-02-16 09:25:51),"DN","LS","ff","ff","ff","TA","RSD","S,LS",0,"","XX","Dauphin",0,1987,"5/15/87",1,2,54,4,0,0,1,0,0,1
"63405",2008-02-16,(08-02-16 09:26:07),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"23999",2008-02-16,(08-02-16 09:27:28),"DN","OP","ff","ff","ff","TA","RSD","S,OP",0,"","","Dauphin",0,1987,"5/15/87",1,3,54,4,0,0,1,0,0,1
"23996",2008-02-16,(08-02-16 09:27:44),"DN","S","ff","ff","ff","TA","RSD","S",0,"","","Dauphin",0,1987,"5/15/87",1,5,54,4,0,0,1,0,0,1
"23997",2008-02-16,(08-02-16 09:28:55),"DN","S","ff","ff","ff","TA","RSD","S",0,"","","Dauphin",0,1987,"5/15/87",1,5,54,4,0,0,1,0,0,1
"63402",2008-02-16,(08-02-16 09:29:09),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"87046",2008-02-16,(08-02-16 09:44:38),"TH","LS","ff","ff","ff","TA","WL","S,LS,G",0,"","","Thor",0,2003,"7/12/03",1,2,197,4,0,0,1,0,0,1
"17282",2008-02-16,(08-02-16 09:45:15),"CT","LS","ff","ff","ff","AM","RSD","S,LS",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17275",2008-02-16,(08-02-16 09:46:19),"CT","LS","ff","ff","ff","AM","RSD","LS",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17277",2008-02-16,(08-02-16 09:46:44),"CT","LS","ff","ff","ff","AM","RSD","LS,S",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17281",2008-02-16,(08-02-16 09:47:15),"CT","LS","ff","ff","ff","AM","RSD","LS,S",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17276",2008-02-16,(08-02-16 09:47:43),"CT","LS","ff","ff","ff","AM","RSD","LS,S",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17278",2008-02-16,(08-02-16 09:48:22),"CT","LS","ff","ff","ff","AM","RSD","LS,S",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17279",2008-02-16,(08-02-16 09:49:25),"CT","LS","ff","ff","ff","AM","RSD","S,LS",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17280",2008-02-16,(08-02-16 09:49:38),"CT","LS","ff","ff","ff","AM","RSD","LS",0,"","","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17274",2008-02-16,(08-02-16 09:50:09),"CT","LS","ff","ff","ff","AM","RSD","LS",0,"","CI","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"17283",2008-02-16,(08-02-16 09:50:36),"CT","LS","ff","ff","ff","AM","RSD","LS,G",0,"","CI","Corta",0,1998,"5/15/98",1,2,41,4,0,0,1,0,0,1
"63404",2008-02-16,(08-02-16 09:51:35),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"63408",2008-02-16,(08-02-16 09:52:28),"OD","S","ff","ff","ff","RF","WL","S",0,"","","Oden",1,1996,"5/15/96",2,5,149,4,0,0,1,0,0,1
"63406",2008-02-16,(08-02-16 09:54:39),"OD","OP","ff","ff","ff","RF","WL","S,OP",0,"","","Oden",1,1996,"5/15/96",2,3,149,4,0,0,1,0,0,1
"2366",2008-02-17,(08-02-17 09:28:43),"AO","S","rf","ff","rf","AM","SMS","S",0,"","","Arcadio",1,2001,"10/31/01",2,5,6,9,1,1,1,0,0,1
"87053",2008-02-17,(08-02-17 11:52:05),"TH","LS","ff","ff","ff","TA","COC","LS",0,"","","Thor",0,2003,"7/12/03",1,2,197,4,0,0,1,0,0,1
"87051",2008-02-17,(08-02-17 11:54:33),"TH","S","ff","ff","ff","TA","COC","S",0,"","","Thor",0,2003,"7/12/03",1,5,197,4,0,0,1,0,0,1
"87052",2008-02-17,(08-02-17 11:54:58),"TH","LS","ff","ff","ff","TA","COC","LS",0,"","","Thor",0,2003,"7/12/03",1,2,197,4,0,0,1,0,0,1
